id,lat,lon,time,tags,url,challenges,username,country_code,mapid,name
3619396,49.3009,-123.1335,6/29/2019 22:39,plastic+plasticbag+miscellaneous,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134217-c7bd7496-e35a-41a9-85e4-d0f737fb7fbe-43bf0c99-c4f3-3dea-b192-116f4bf2b22a.jpg,Ocean Heroes,brennen,CA,,
3619394,49.30080333,-123.1334833,6/29/2019 22:39,wrapper+plastic+miscellaneous,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134217-d16ae6dd-229c-4c5d-9b46-eed8ba6cc98c-43bf0c99-c4f3-3dea-b192-116f4bf2b22a.jpg,Ocean Heroes,brennen,CA,,
3619395,49.30066333,-123.1332555,6/29/2019 22:39,plastic+bottle+drink,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134217-4db9bc5f-e952-4ab8-acca-7cc354d83011-43bf0c99-c4f3-3dea-b192-116f4bf2b22a.jpg,Ocean Heroes,brennen,CA,,
3619392,49.30088333,-123.1337278,6/29/2019 22:39,plastic+plasticbag+miscellaneous,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134217-ceb1573b-c633-4eab-847f-e658f331be98-89567256-c43a-3af7-b665-4f6a6b155a82.jpg,Ocean Heroes,brennen,CA,,
3619390,49.30064667,-123.1332167,6/29/2019 22:39,paper+miscellaneous,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134217-4558b4bd-fec2-436f-90bc-9b91a55137a0-89567256-c43a-3af7-b665-4f6a6b155a82.jpg,Ocean Heroes,brennen,CA,,
3619391,49.30066667,-123.1332388,6/29/2019 22:39,glassbottle+miscellaneous,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134217-8c599a62-62a4-4998-ba64-a1f27129854a-89567256-c43a-3af7-b665-4f6a6b155a82.jpg,Ocean Heroes,brennen,CA,,
3619531,49.30075703,-123.1338943,6/29/2019 22:39,plastic+candy+packaging,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/82628-4cb1ddfa-21e1-4b62-843e-7cee37440e1c-89567256-c43a-3af7-b665-4f6a6b155a82.jpg,Ocean Heroes,carter-ries-(omg),CA,,
3619385,49.30057167,-123.1329333,6/29/2019 22:39,miscellaneous,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134217-6e0f56f6-a1c6-4f94-8e10-596436dd9784-a4d1f339-2fd8-310f-89ea-dc309c7758c0.jpg,Ocean Heroes,brennen,CA,,
3619386,49.300625,-123.1332167,6/29/2019 22:39,plastic+e+miscellaneous,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134217-07f08b1b-11f7-4cba-a26b-9e8b5c69635a-a4d1f339-2fd8-310f-89ea-dc309c7758c0.jpg,Ocean Heroes,brennen,CA,,
3619388,49.30063833,-123.133225,6/29/2019 22:39,styrofoam+cup+drink,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134217-db746f03-85e0-41f7-9102-cda6c0354eee-a4d1f339-2fd8-310f-89ea-dc309c7758c0.jpg,Ocean Heroes,brennen,CA,,
3619381,49.300645,-123.1331778,6/29/2019 22:39,cigarette+marlboro+tobacco,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134217-1ac82e32-9d72-48ea-9783-00c668000c2b-c35611cc-79d4-3b76-9df6-5f90e6e465fa.jpg,Ocean Heroes,brennen,CA,,
3619383,49.30061667,-123.1331112,6/29/2019 22:39,glassbottle+glass,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134217-b7790150-a388-4612-b252-cbe6167d92b8-c35611cc-79d4-3b76-9df6-5f90e6e465fa.jpg,Ocean Heroes,brennen,CA,,
3619379,49.300625,-123.1331112,6/29/2019 22:39,plastic+wrapper+strawwrapper,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134217-c088e504-7acc-43cb-bf68-41239e3bb794-c35611cc-79d4-3b76-9df6-5f90e6e465fa.jpg,Ocean Heroes,brennen,CA,,
3619378,49.30062833,-123.1326445,6/29/2019 22:39,glass+cup,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134217-2cefdb94-ddd8-461d-8e02-423079126f7f-c35611cc-79d4-3b76-9df6-5f90e6e465fa.jpg,Ocean Heroes,brennen,CA,,
3619376,49.30068333,-123.1331333,6/29/2019 22:39,plastic+cap+coke,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134217-61afdd69-fcd0-4549-babd-165423988788-afe55af5-793d-3395-a3d5-66bfa79e4963.jpg,Ocean Heroes,brennen,CA,,
3619375,49.30123833,-123.1311805,6/29/2019 22:39,foil+tinfoil,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134217-f4f1ce00-a8ef-4c1a-91ee-2af10688fa22-afe55af5-793d-3395-a3d5-66bfa79e4963.jpg,Ocean Heroes,brennen,CA,,
3619374,49.30101667,-123.1325083,6/29/2019 22:39,paper+napkin,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134217-c0048fcb-c920-410a-99fc-45e169a58b33-afe55af5-793d-3395-a3d5-66bfa79e4963.jpg,Ocean Heroes,brennen,CA,,
3619373,49.30117833,-123.131325,6/29/2019 22:39,wrapper+plastic+babybell,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134217-db288318-2820-4e80-950a-70f9e0f6c56f-874c4968-c6a7-30e0-ab67-1b88d82ecb6b.jpg,Ocean Heroes,brennen,CA,,
3619371,49.30079852,-123.1339979,6/29/2019 22:39,paper,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/67990-b7446cc6-07da-4448-83bd-d7234be7d8ce-80c68b2c-220e-36d5-b61c-3fbade69e988.jpg,Ocean Heroes,litterati-67990,CA,,
3619364,49.30054166,-123.1339175,6/29/2019 22:38,plastic,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/67990-0d37b37c-312f-4391-b955-de8f2131ff86-7be40b4c-ea02-340b-b066-b1dcce596e91.jpg,Ocean Heroes,litterati-67990,CA,,
3619530,49.30061207,-123.1340153,6/29/2019 22:38,plastic+wrapper+fruticas,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/82628-4a8964ff-76eb-4e5a-9d06-060363ef68e5-7be40b4c-ea02-340b-b066-b1dcce596e91.jpg,Ocean Heroes,carter-ries-(omg),CA,,
3619363,49.30051894,-123.1338215,6/29/2019 22:38,,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/67990-192d281a-9d6a-4439-8f9c-8e021cd5ca57-fecd6de4-68cd-3097-bbf7-ccd95c34ae67.jpg,Ocean Heroes,litterati-67990,CA,,
3619362,49.30057862,-123.133883,6/29/2019 22:38,lid,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/67990-2745487d-f2cd-47c7-8f86-a9e46d236d16-31352b91-9bfd-3524-aa43-9f596f53e949.jpg,Ocean Heroes,litterati-67990,CA,,
3619529,49.30033877,-123.1339269,6/29/2019 22:38,cigarette+plastic+paper,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/82628-6d50d48c-ec41-4c5d-a903-97dbb0f2b24f-f7ae5eac-44d0-3dae-9a6e-691f78a171c2.jpg,Ocean Heroes,carter-ries-(omg),CA,,
3619528,49.30049803,-123.1339837,6/29/2019 22:38,aluminum+wrapper,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/82628-ab61a1a2-bc6e-408a-affa-411984039c2a-972dd286-bfad-3d8d-aa11-d3ddbfb2a493.jpg,Ocean Heroes,carter-ries-(omg),CA,,
3619527,49.30058252,-123.134019,6/29/2019 22:38,plastic+wrapper,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/82628-d979ab24-e2cb-40f3-b1e2-8fb8daad2732-00fab0b2-3362-3f2e-b1c0-5e91044cd8e5.jpg,Ocean Heroes,carter-ries-(omg),CA,,
3619361,49.30059329,-123.1339836,6/29/2019 22:38,straw,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/67990-bf7a8371-c5a1-469a-90e6-368931abd80e-7c2016a6-0b37-35ad-b4a9-1e2941b9c738.jpg,Ocean Heroes,litterati-67990,CA,,
3619360,49.30061433,-123.1339806,6/29/2019 22:38,plastic,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/67990-09d14375-7b00-42af-b9b2-add61b5b1c67-265896a5-6e83-3fc0-8bf9-abeb21936a4e.jpg,Ocean Heroes,litterati-67990,CA,,
3619359,49.30106553,-123.1329202,6/29/2019 22:38,cigarette,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134237-2aa1ee4f-782a-4d00-bbf3-4e18d4aed2c9-f7341dc7-24ed-3a38-9a29-db83e258d584.jpg,Ocean Heroes,gauri,CA,,
3619358,49.30062418,-123.1339357,6/29/2019 22:38,paper,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134223-a1ac1043-a524-46a0-9f81-b3af51449959-9b9c8fcf-ad44-3735-8655-209002fafe50.jpg,Ocean Heroes,elsie-44444,CA,,
3619357,49.30062439,-123.133881,6/29/2019 22:38,cigarette,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/67990-f94f5f58-7154-4f05-9339-0ab54cf7b174-7ab6c6b5-0a8a-3c2f-8121-619b5582f5be.jpg,Ocean Heroes,litterati-67990,CA,,
3619526,49.30062606,-123.1340423,6/29/2019 22:38,plastic+wrapper,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/82628-f70d795c-0e60-4ca1-a9eb-d7528420e889-95bb7eff-748b-3318-9796-8e047c4ce0c4.jpg,Ocean Heroes,carter-ries-(omg),CA,,
3619591,49.30125814,-123.1312823,6/29/2019 22:37,fork,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134226-29ca3d5a-75fb-427e-93a4-9c104317f5d2-66a477d1-2ad7-3a9c-85ae-307ab5447f47.jpg,Ocean Heroes,apolloxen,CA,,
3619354,49.30065947,-123.1339735,6/29/2019 22:37,paper,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134223-1c81de9b-c4b7-4f25-8f75-1719329df6f7-ec1c8d27-2189-33ed-b9e0-9d8221781fc0.jpg,Ocean Heroes,elsie-44444,CA,,
3619356,49.30136162,-123.1313754,6/29/2019 22:37,cardboard,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134226-026cd1b3-8634-4e77-82bc-f4c24f9ff47e-8dc934e8-5ba2-3086-931b-fe92e3a831de.jpg,Ocean Heroes,apolloxen,CA,,
3619524,49.30052636,-123.1338667,6/29/2019 22:37,cigarette,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/82628-c958477b-20d8-4b02-a83c-1bea2dee71b7-4229227d-5c31-3827-bdcd-84606c0691b5.jpg,Ocean Heroes,carter-ries-(omg),CA,,
3619355,49.30065561,-123.1339483,6/29/2019 22:37,plastic,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/67990-8369e162-b83e-419e-b067-91fc4bc3a7fd-5bafc226-28a7-37fa-9d7a-9f99c8606df7.jpg,Ocean Heroes,litterati-67990,CA,,
3619523,49.30051576,-123.1338603,6/29/2019 22:37,plastic,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/82628-2fe3b9be-91e1-4495-b199-585cd0c54b8d-5bafc226-28a7-37fa-9d7a-9f99c8606df7.jpg,Ocean Heroes,carter-ries-(omg),CA,,
3619353,49.30086548,-123.1336381,6/29/2019 22:37,tissue,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134237-13582884-b86e-44f2-ba22-c486aa455938-befa3fcc-a8d2-3fba-aaf6-4aa0a9fa18bd.jpg,Ocean Heroes,gauri,CA,,
3619389,49.30050107,-123.1337482,6/29/2019 22:37,plastic+bag,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134241-aadb67f0-e1d8-4a95-9556-2c285c404cce-f3eeb866-d4e4-33b0-a1cd-6a9ab5bd91b4.jpg,Ocean Heroes,chrrym,CA,,
3619461,49.30064145,-123.1337258,6/29/2019 22:37,timhortons+plastic+cup,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/85197-b080e085-42eb-4dd2-9d45-2ca7df8fdc73-f3eeb866-d4e4-33b0-a1cd-6a9ab5bd91b4.jpg,Ocean Heroes,claire-m,CA,,
3619522,49.3006031,-123.1339947,6/29/2019 22:37,,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/82628-636c3d08-9ac0-472f-b74a-95f231f3870d-d833dcf3-8220-3104-a9b4-9109fdc6b14a.jpg,Ocean Heroes,carter-ries-(omg),CA,,
3619387,49.30050537,-123.1337263,6/29/2019 22:37,plastic+bag,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134241-2fcc19fe-cf87-47c2-8cd4-2e41ff26dace-07d0893c-1fe9-3bc5-8b6a-565ec4a29529.jpg,Ocean Heroes,chrrym,CA,,
3619352,49.30063109,-123.1339729,6/29/2019 22:37,paper+plastic,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134223-d7752a4f-0611-450a-9b9b-21e3c59f945a-f9ea0fbe-06d9-3b94-8e9c-a3bb0c4fad08.jpg,Ocean Heroes,elsie-44444,CA,,
3619351,49.30065092,-123.1340023,6/29/2019 22:37,plastic,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134223-b9cfe5b8-09eb-4a8f-8d64-ebbc7627d3ae-1ff5e616-4ffb-3c8d-9b8c-c210ad1da519.jpg,Ocean Heroes,elsie-44444,CA,,
3619521,49.30063491,-123.1339947,6/29/2019 22:37,,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/82628-1eb91af7-6153-42a0-b1e2-c1dbd76730ec-5148dd30-7ae7-315a-a945-502f8e0e59c3.jpg,Ocean Heroes,carter-ries-(omg),CA,,
3619341,49.30065796,-123.1339804,6/29/2019 22:37,cigarette+belmont cigarette,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134223-204cce86-9189-4ff9-8f53-e083acf46fc5-68b6d9e9-75bd-3828-b06b-58faa69b4b99.jpg,Ocean Heroes,elsie-44444,CA,,
3619350,49.30127833,-123.1329333,6/29/2019 22:37,,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134243-56f713e9-2738-4923-afb5-e3870d082a40-7dbc08f4-8e6a-368e-a50c-8c0d368e6d13.jpg,,litterfighters,CA,,
3619349,49.30125,-123.1329112,6/29/2019 22:37,,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134243-d3eeb81c-a107-4e2e-9f5e-8c7c6387db74-63e7bcbe-e5b8-3e28-a62e-e644fca745a3.jpg,,litterfighters,CA,,
3619348,49.30081167,-123.1321722,6/29/2019 22:37,paper,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134243-aeb8547d-0434-4d07-9b4a-85243b9cae0f-63e7bcbe-e5b8-3e28-a62e-e644fca745a3.jpg,,litterfighters,CA,,
3619332,49.30064224,-123.1339345,6/29/2019 22:37,cigarette,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/67990-bcb53c46-7dad-4b4b-94e5-62d03c3f4eea-63e7bcbe-e5b8-3e28-a62e-e644fca745a3.jpg,Ocean Heroes,litterati-67990,CA,,
3619347,49.30124167,-123.1330028,6/29/2019 22:37,,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134243-341d2cb7-d25c-4982-8f02-1633e8744509-63e7bcbe-e5b8-3e28-a62e-e644fca745a3.jpg,,litterfighters,CA,,
3619345,49.301225,-123.1329722,6/29/2019 22:37,,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134243-13de40e5-f9e0-4e78-ac9a-8e97bb3cb9d2-87359a96-da93-3c3b-b5f4-6895fdc52e64.jpg,,litterfighters,CA,,
3619346,49.30121667,-123.1329722,6/29/2019 22:37,,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134243-d8352c90-cfc8-4f61-a5f0-4de475ad940a-87359a96-da93-3c3b-b5f4-6895fdc52e64.jpg,,litterfighters,CA,,
3619343,49.30104167,-123.1331112,6/29/2019 22:37,plastic,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134243-bd0a49af-b679-4e22-9e94-67d48a68bc4a-87359a96-da93-3c3b-b5f4-6895fdc52e64.jpg,,litterfighters,CA,,
3619344,49.3012,-123.1329583,6/29/2019 22:37,,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134243-8511fa87-7bed-44fa-b8fd-2eac0e8cce74-87359a96-da93-3c3b-b5f4-6895fdc52e64.jpg,,litterfighters,CA,,
3619520,49.300636,-123.1340708,6/29/2019 22:37,,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/82628-12b95570-2baf-46a4-8f07-beb6e5f54f67-87359a96-da93-3c3b-b5f4-6895fdc52e64.jpg,Ocean Heroes,carter-ries-(omg),CA,,
3619342,49.30105333,-123.1331112,6/29/2019 22:37,plastic,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134243-d193ec32-095d-4f02-8656-68bcb64b9531-db288861-9813-3565-9603-922dd601a5b0.jpg,,litterfighters,CA,,
3619340,49.30098667,-123.1335362,6/29/2019 22:37,,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134243-25808a01-d9df-430b-9c76-5bdfe4f36c24-db288861-9813-3565-9603-922dd601a5b0.jpg,,litterfighters,CA,,
3619339,49.30101333,-123.1336278,6/29/2019 22:37,paper,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134243-698ed92a-fb74-45fd-b970-039f9e17a325-db288861-9813-3565-9603-922dd601a5b0.jpg,,litterfighters,CA,,
3619335,49.301005,-123.1336667,6/29/2019 22:37,,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134243-34a1246d-9f83-4123-847c-f9cf2e914cbd-806e0969-9be1-376f-967a-74ce58876580.jpg,,litterfighters,CA,,
3619336,49.30098333,-123.1336667,6/29/2019 22:37,plastic,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134243-9d3ebb2e-3c76-4cf9-8f33-d17cc3967663-806e0969-9be1-376f-967a-74ce58876580.jpg,,litterfighters,CA,,
3619338,49.300155,-123.1321333,6/29/2019 22:37,,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134243-d7b5b31e-fb58-401e-b013-670c891bcd6e-806e0969-9be1-376f-967a-74ce58876580.jpg,,litterfighters,CA,,
3619328,49.30067883,-123.1337906,6/29/2019 22:37,wrapper+gim+seaweed,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134228-2162581e-de2f-42d1-b0d7-ee869cdfc9c5-806e0969-9be1-376f-967a-74ce58876580.jpg,Ocean Heroes,elisemalterre,CA,,
3619334,49.30101167,-123.1336583,6/29/2019 22:37,,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134243-dadc3f46-2d40-4f16-85b8-ada4b4bfa371-ecbeea7d-596a-3d55-9287-1cd32411e742.jpg,,litterfighters,CA,,
3619324,49.30065838,-123.1339359,6/29/2019 22:37,cigarette,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/67990-6d5c4af5-933b-4e05-9c3f-19c52b67a187-ecbeea7d-596a-3d55-9287-1cd32411e742.jpg,Ocean Heroes,litterati-67990,CA,,
3619333,49.30100333,-123.1336528,6/29/2019 22:37,listerine+plastic,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134243-d8f2ac44-5e9d-4403-b0a6-1d4b8c2b06f9-ecbeea7d-596a-3d55-9287-1cd32411e742.jpg,,litterfighters,CA,,
3619329,49.301025,-123.1335833,6/29/2019 22:37,,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134243-821b87b3-e2ee-4b67-b2b4-75f4602a85fb-ecbeea7d-596a-3d55-9287-1cd32411e742.jpg,,litterfighters,CA,,
3619330,49.30101333,-123.133575,6/29/2019 22:37,foil,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134243-d77117c1-d90b-4315-b260-383fe45fce3d-ecbeea7d-596a-3d55-9287-1cd32411e742.jpg,,litterfighters,CA,,
3619327,49.300895,-123.1339112,6/29/2019 22:37,cigarette,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134243-8c8fdd02-70c6-42ba-a76c-3976d3e60276-8b02e2b4-ece6-3545-850d-23043d2cb217.jpg,,litterfighters,CA,,
3619325,49.30087,-123.1340472,6/29/2019 22:37,,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134243-47fb8e8a-2977-450e-81a2-11d6ce71ba7c-8b02e2b4-ece6-3545-850d-23043d2cb217.jpg,,litterfighters,CA,,
3619326,49.30090833,-123.1339333,6/29/2019 22:37,,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134243-fffd4d49-4295-4fd6-9448-de8ddf513c59-8b02e2b4-ece6-3545-850d-23043d2cb217.jpg,,litterfighters,CA,,
3619519,49.30067351,-123.1340813,6/29/2019 22:37,,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/82628-a936bf9c-7ea2-40fb-a50f-a3f7208898bb-8b02e2b4-ece6-3545-850d-23043d2cb217.jpg,Ocean Heroes,carter-ries-(omg),CA,,
3619323,49.30089167,-123.1340638,6/29/2019 22:37,,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134243-51023bf3-81bf-4a70-b833-b856e71720a3-b2116a3c-d5fb-3915-8f60-d9c25df35b90.jpg,,litterfighters,CA,,
3619320,49.300145,-123.1327445,6/29/2019 22:37,cigarette,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134243-6db3dec5-1301-4d70-a8c8-60f5b0d417cf-b2116a3c-d5fb-3915-8f60-d9c25df35b90.jpg,,litterfighters,CA,,
3619321,49.30081167,-123.1338805,6/29/2019 22:37,,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134243-21945ebe-e923-4d1a-8129-ec2b1a22ff26-b2116a3c-d5fb-3915-8f60-d9c25df35b90.jpg,,litterfighters,CA,,
3619322,49.30085,-123.1340167,6/29/2019 22:37,,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134243-415967bb-2e70-428d-b9d7-1df171060c2b-b2116a3c-d5fb-3915-8f60-d9c25df35b90.jpg,,litterfighters,CA,,
3619384,49.30052509,-123.1336299,6/29/2019 22:37,timhortons+plastic+cup,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134241-3b4b1e8f-908d-48f9-8a85-e63432468661-b2116a3c-d5fb-3915-8f60-d9c25df35b90.jpg,Ocean Heroes,chrrym,CA,,
3619319,49.300145,-123.1327445,6/29/2019 22:37,,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134243-c394b423-e122-4eb9-9345-34334a3b4e2b-9522f793-631a-3baa-bfae-a74b8f71110c.jpg,,litterfighters,CA,,
3619317,49.30063667,-123.1336445,6/29/2019 22:37,,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134243-860ed912-5f69-4d75-9464-bc2eba857766-9522f793-631a-3baa-bfae-a74b8f71110c.jpg,,litterfighters,CA,,
3619318,49.30021667,-123.1329417,6/29/2019 22:37,,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134243-b95e789e-85b1-4b1b-8004-cfd61cfad9fa-9522f793-631a-3baa-bfae-a74b8f71110c.jpg,,litterfighters,CA,,
3619313,49.30019667,-123.1321417,6/29/2019 22:37,,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134243-c03ebd77-0311-454b-af12-5832ea13e767-e373d07b-3afd-35cf-abae-df3745e411b7.jpg,,litterfighters,CA,,
3619314,49.30007167,-123.1324528,6/29/2019 22:37,,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134243-e9efb48e-2f69-4c78-af86-94e25ef30e13-e373d07b-3afd-35cf-abae-df3745e411b7.jpg,,litterfighters,CA,,
3619315,49.30006167,-123.1324,6/29/2019 22:37,,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134243-3329d058-40a4-41f6-ae96-edf5673545e0-e373d07b-3afd-35cf-abae-df3745e411b7.jpg,,litterfighters,CA,,
3619316,49.30065838,-123.1339359,6/29/2019 22:37,cigarette,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/67990-48c92506-23b6-4448-a730-570e9126ea97-e373d07b-3afd-35cf-abae-df3745e411b7.jpg,Ocean Heroes,litterati-67990,CA,,
3619312,49.30061965,-123.133772,6/29/2019 22:36,wrapper+starbucks+coffee,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134228-f21a6efd-99e0-4425-9bb3-d49fc07f272f-6972f6c7-774c-3b1c-83ee-eb24da96fa34.jpg,Ocean Heroes,elisemalterre,CA,,
3619518,49.30066307,-123.1341229,6/29/2019 22:36,,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/82628-213e3f74-8473-4cf1-9842-5d5d0c8024a6-6972f6c7-774c-3b1c-83ee-eb24da96fa34.jpg,Ocean Heroes,carter-ries-(omg),CA,,
3619517,49.30064522,-123.1340977,6/29/2019 22:36,,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/82628-6522861d-cf61-4702-9928-61b62a14ae5b-6cc3e707-7e20-30a2-8158-1dad6a41b918.jpg,Ocean Heroes,carter-ries-(omg),CA,,
3619310,49.30062565,-123.133753,6/29/2019 22:36,aluminum+foil+tinfoil,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134228-8010d9cd-f26a-4d6e-9736-9760d36a466d-0ff2def4-b8d6-3cee-9985-80fda94153bf.jpg,Ocean Heroes,elisemalterre,CA,,
3619309,49.30066873,-123.1339854,6/29/2019 22:36,cigarette,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134223-e6c76482-7926-4bc4-aec2-1a538ce540cd-0f9110f8-8097-3509-9495-b613bebffc80.jpg,Ocean Heroes,elsie-44444,CA,,
3619516,49.30062544,-123.1340477,6/29/2019 22:36,,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/82628-5afe69e2-2bf5-474a-aad0-c3510331279a-dfd500c2-efff-31d7-ab66-5873b5ba885e.jpg,Ocean Heroes,carter-ries-(omg),CA,,
3619308,49.30130982,-123.1313219,6/29/2019 22:36,wrapper,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134220-a8390666-cbb9-4f96-9b11-938a012d8a59-16acc147-94e6-3288-93c6-47e6bd5d753e.jpg,Ocean Heroes,ginamcioffi,CA,,
3619307,49.30060016,-123.1337429,6/29/2019 22:36,plastic+bag+ziplock,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134228-e8723731-b81a-4575-a560-f0c8b82edf78-5d3e63af-ebfd-37e8-b761-06354479ecbe.jpg,Ocean Heroes,elisemalterre,CA,,
3619305,49.30060016,-123.1337429,6/29/2019 22:36,plastic+bag,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2019/06/29/134228-cdbccf67-cea8-4359-bc75-339aaa2fe8e8-7d6a9986-f6aa-3244-81bf-527ce2b485b8.jpg,Ocean Heroes,elisemalterre,CA,,
